Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
Dish T V India Ltd.,-0.061718723,-0.056325825,-0.051156597,-0.052026957,-0.056820205,-0.059289619,-0.055477776,-0.048930973,-0.04769917,-0.040553094,-0.037857506,-0.0377836,-0.041147721,-0.030578035,-0.020619737,-0.018896243,-0.021023404,-0.011183883,-0.011226107,-0.011002831,-0.002437213,-0.002712318,-0.003653122,0.011857958,0.011360055,0.011643092,0.016581361,0.015735784,0.016421652,0.023192739,0.02159244,0.023688908,0.025507903,0.030467743,0.026505358,0.024220781,0.027378906,0.030794382,0.030845668,0.02966072,0.031079145,0.033009913,0.03381414,0.032197032,0.032020341,0.065569109,0.066994524,0.045975116,0.484906234,0.500848356,0.509219081,0.557085406,0.512700671,0.638533211,0.848329436,0.94934564,0.956385333,1.546796575,0.937993308,0.940404602,0.803565139,0.994101203,1.069439741,1.044142044,1.306369498,1.561094711,2.26670952,2.222264236,2.170983359,2.187683231,3.447258424,5.275951359,4.405691342,5.027671297,2.795764646,3.00933,1.951997837,1.622633211,1.937152423,2.155556863,1.67514194,1.832400163,1.986451504,1.912850703,1.912850703,1.203685034,1.294901079,1.281076513,1.428501984,0.888364878,1.055737971,1.068121994,0.99885561,1.127148991,1.275355432,0.277549541,0.276703354,0.345090114,0.360401081,0.41671375,0.387319004,0.269699148,0.298534906,0.230422573,0.257973098,0.292866019,0.336058489,-0.499078154,-0.415898462,-0.456902535,-0.443517945,-0.365839661,-0.353844918,-0.353844918,-0.382453392,-0.345737867,-0.354239617,-0.330904332,-0.306221492,-0.392146328,-0.779760793,-0.908434192,-0.887921161,-0.861325046,-0.948917424,-0.998815007,-1.103261193,-1.318805741,-1.40600697,-1.735251135,-2.265842745,-2.579760568
Divi'S Laboratories Ltd.,0.165507397,0.179271559,0.165341934,0.16345993,0.154183533,0.143616192,0.13786159,0.14964661,0.159685231,0.157934729,0.159880066,0.150299313,0.155706233,0.147454205,0.15257781,0.146219105,0.121324562,0.138657066,0.13398249,0.13439598,0.141915364,0.143644295,0.172416978,0.16624641,0.156147624,0.149280793,0.158154122,0.146429472,0.132699979,0.142491463,0.142695978,0.156667786,0.234691822,0.277153824,0.255696636,0.326600202,0.324235417,0.349994908,0.325067075,0.312675976,0.302124733,0.245865807,0.247239558,0.209595495,0.198651532,0.218060113,0.220929604,0.207899175,0.187470141,0.214325738,0.216152026,0.204029352,0.171928544,0.171272779,0.161334227,0.166395012,0.171177122,0.168500704,0.153420438,0.149019881,0.150373127,0.164968471,0.164488116,0.166947311,0.157961215,0.162138095,0.15386513,0.151181837,0.153662055,0.14527963,0.127022194,0.138565728,0.118142295,0.115314908,0.129078435,0.112421641,0.094196505,0.102853546,0.099773227,0.08695805,0.086120677,0.098184497,0.098381561,0.096404165,0.085973146,0.083274442,0.08394381,0.075425552,0.067659887,0.077705929,0.07240322,0.076430156,0.087012469,0.100855215,0.095442376,0.100045271,0.097750318,0.122630881,0.128479983,0.12173182,0.120334056,0.12273908,0.126014254,0.133572074,0.133239435,0.140706484,0.165092089,0.169511786,0.146452187,0.138979876,0.137176858,0.133427514,0.128500551,0.122594539,0.140029722,0.125232853,0.121537362,0.132936113,0.139863362,0.141629262,0.126907715,0.117927062,0.11050603,0.106461898,0.097004859,0.09436206,0.087211586,0.083212487,0.087889626,0.096100767,0.097809635,0.092810301
Donear Industries Ltd.,1.115384581,0.832869408,0.683010382,0.791808496,0.690033625,0.647359762,0.707892104,0.721001217,0.769335586,0.81133954,0.777813113,0.954641931,0.878876698,1.318315048,1.080871635,0.836086,0.973524795,1.051604892,1.115825038,0.977746355,0.459557121,0.493986482,0.61150746,0.548005149,0.548005149,0.574815577,0.511505573,0.520401322,0.316981737,0.249217271,0.204364686,0.231825716,0.259144598,0.281692978,0.21150063,0.212482231,0.223598001,0.242814727,0.242366088,0.258038722,0.273849918,0.297684103,0.285908785,0.216830153,0.243247515,0.274919338,0.304992147,0.374364108,0.34375,0.397382199,0.492857143,0.468378149,0.435984649,0.618761724,0.588991642,0.577144109,0.563451257,0.568007466,0.582129199,0.491787095,0.566064538,0.567562063,0.663179165,0.946371721,0.752832964,0.731024378,0.667890455,0.710980161,0.772238569,0.780025849,0.843846145,1.128205132,0.84767845,0.970023794,0.779214704,0.840731654,0.80299684,0.838745875,0.909526118,0.728235439,0.616833884,0.624069472,0.643896188,0.741933389,0.775775965,0.6065738,0.496742807,0.343929558,0.361954607,0.383004433,0.407542321,0.378708438,0.371883295,0.343216195,0.418368707,0.494432715,0.438435721,0.489798857,0.513481368,0.535566588,0.495374882,0.52489915,0.488668737,0.442821098,0.335183868,0.317537207,0.40001968,0.40811701,0.304999824,0.349752589,0.352679814,0.369048117,0.326730129,0.316501937,0.355407304,0.334962013,0.351828177,0.342885156,0.348646548,0.372999877,0.375311947,0.373529839,0.289764933,0.291833798,0.326460902,0.354179909,0.371624775,0.367513669,0.292553989,0.349291733,0.437379315,0.427358551
Dr. Reddy'S Laboratories Ltd.,0.202653424,0.222872234,0.22220422,0.207596035,0.197793339,0.188389048,0.192033983,0.168713004,0.188720347,0.189460774,0.182909794,0.178897714,0.188544491,0.176544629,0.18329121,0.160058855,0.151631181,0.166327792,0.1617595,0.222766744,0.227153359,0.227387433,0.232566137,0.233251038,0.227615389,0.214486063,0.19408589,0.223477766,0.212205257,0.217072353,0.202878558,0.210995223,0.220385152,0.23218439,0.245940538,0.265891144,0.26928748,0.277321771,0.259925539,0.29336492,0.345883132,0.300118797,0.290319374,0.308635533,0.291985911,0.324807068,0.32307941,0.34737655,0.337280345,0.367453752,0.31830464,0.334209748,0.285312652,0.280928346,0.287825121,0.268819697,0.288846508,0.277773775,0.287183663,0.27182582,0.260349647,0.285175864,0.299390998,0.301630185,0.30364695,0.317732238,0.308490924,0.294631496,0.309578712,0.285727881,0.304020869,0.29295066,0.232255106,0.22455653,0.246183713,0.209283798,0.22183591,0.187923842,0.199422408,0.201887854,0.192409568,0.217592075,0.226250928,0.226142211,0.197799428,0.192358141,0.192847581,0.216679846,0.216984083,0.214634946,0.224837391,0.224036779,0.217646493,0.248198798,0.262821723,0.256495721,0.266645179,0.252140228,0.257566934,0.269331045,0.259515964,0.269529048,0.26351877,0.260379789,0.275747581,0.274733043,0.275211351,0.265961481,0.249393681,0.273152584,0.257326104,0.228295748,0.229887115,0.230746395,0.253502145,0.235059559,0.234651357,0.226913686,0.216202897,0.225557707,0.234212762,0.250891553,0.226952172,0.221905943,0.21299414,0.238517127,0.252766007,0.267881931,0.239279008,0.272919786,0.297564601,0.290356929
Dredging Corpn. Of India Ltd.,1.736797793,1.07136083,1.130617425,1.148227893,1.140432467,1.159657699,1.155352523,1.194455522,1.215488528,1.315901145,1.239424661,1.410319692,1.463228726,1.383091298,1.494661319,1.207537892,1.596134043,1.681284921,1.601372292,1.489539867,1.452802442,1.592507032,1.886762844,1.414089866,1.376175205,1.395510046,1.248793352,1.269726967,1.188886608,1.360216328,1.289891546,1.289685417,1.394336488,1.167730145,1.197059664,0.790742782,0.853500146,0.936913901,0.883140054,0.868836764,0.929815574,0.988292949,0.986202534,0.833040033,0.645588949,0.710162052,0.795046741,0.934038058,0.884826084,0.987851065,1.087922385,1.120660677,1.171869535,1.647667507,1.656508441,1.457681189,1.192636765,1.285365002,1.533588932,1.234215955,1.510541158,1.397912265,1.309088793,1.702639869,1.709399472,1.656516704,1.547135046,1.58036865,1.690393977,1.719302837,1.997465723,3.855620488,2.454266958,2.491337183,2.241179472,2.173487057,1.959380111,2.103023823,2.300347846,1.896652326,1.625819037,1.916742899,1.311897806,1.343984202,1.370412935,1.270803731,1.230341007,1.271676889,1.407517177,1.372883228,1.461125348,1.54936259,1.580009497,1.547194668,1.583518401,1.598702745,1.447881731,1.655573594,1.899203015,1.800802279,1.709446015,1.740996348,1.489908315,1.174029131,1.306980897,1.403623302,1.580565169,1.55128723,1.359598284,1.397912071,1.322299911,1.199527665,0.880310983,0.931903963,0.962835156,0.86801751,0.751630014,0.578900781,0.65407148,0.677073699,0.572089398,0.503614757,0.406619071,0.366574615,0.496990985,0.436439497,0.422474127,0.466132026,0.516477589,0.564855046,0.837049886,0.788852854
Ducon Infratechnologies Ltd.,11.01716333,8.2628725,4.727105714,6.617948,2.877368855,1.3251196,0.988895243,0.974352647,1.206509063,1.543209348,0.990417929,1.13443,0.812307914,0.939956286,0.968727059,0.487951412,0.457454444,0.208783101,0.153788952,0.210784216,0.188763475,0.181523234,0.24630476,0.205512432,0.214075449,0.218988657,0.21905733,0.247244853,0.255705705,0.102356953,0.044793835,0.053477273,0.060591661,0.054322141,0.058149593,0.214873717,0.239782263,0.229524198,0.243499249,0.273556188,0.267700245,0.253733275,0.254659943,0.219316803,0.202272754,0.218106027,0.273642284,0.29357649,0.303460206,0.233516007,0.3450199,0.385097807,0.384070881,0.488225694,0.56390498,0.570462015,0.599705,0.585538738,0.739934524,0.614573717,0.503763894,0.430147966,0.956188788,1.342713277,1.597122092,1.290766334,1.466210298,1.360537476,1.43173163,1.473841363,1.565956463,3.096461184,2.661870206,2.078446559,1.580485422,2.050359475,1.920589883,2.028880794,2.028880794,1.79018893,1.089761567,1.209892761,0.928098029,1.092683669,0.90428993,0.92994355,0.378175281,0.436059252,0.536407615,0.639563879,0.627084585,0.714179668,0.301674005,0.280642266,0.252083757,0.300142117,0.218870136,0.276269902,0.302161494,0.384103593,0.396190769,0.425011195,0.443202334,0.524898617,0.448437007,0.55597048,0.727307295,1.042373155,0.809114827,0.857062368,0.859969035,0.835221726,1.000826035,0.806220971,0.883419089,0.67018,0.637220328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwarikesh Sugar Inds. Ltd.,1.952667841,1.700990652,1.335025919,1.65121627,1.576955219,1.590806236,1.58100156,1.566519112,1.284732821,1.191486087,1.30285959,2.241099615,1.854381778,1.943262854,0.462431433,0.353056344,0.402792456,1.236252849,0.508399836,0.427726558,0.366212912,0.277972233,0.355224721,0.254662664,0.275080904,0.271395202,0.275332857,0.262193111,0.295937537,0.468674335,0.42759355,0.392521851,0.353716479,0.340285486,0.339816656,0.344901737,0.324145807,0.354066958,0.426394249,0.359233709,0.275953123,0.293628263,0.260248747,0.349125289,0.421459915,0.492201378,0.577156685,0.837623022,0.763374814,0.760387045,1.181026688,1.132278334,1.117261379,0.988750094,0.768873237,0.912526836,1.029902352,0.993923232,0.784856621,0.740189984,0.900205705,0.874622593,0.943319003,1.151526233,1.099289221,1.001214298,0.937226918,1.021730983,0.753616976,0.66854733,0.855585274,1.552148821,1.411432035,1.443149605,1.055417306,1.103490145,0.907982522,0.987169731,0.983650411,0.93688944,0.902841871,0.965106828,0.93605679,0.998174837,0.731994881,0.570915227,0.418504122,0.401986277,0.438142266,0.467290636,0.467952521,0.501707639,0.484189902,0.365252604,0.389314854,0.284794592,0.264748588,0.307007231,0.355086802,0.305613694,0.368589589,0.377524662,0.40855991,0.372868654,0.345032049,0.397612509,0.447616027,0.460248635,0.428845207,0.439398445,0.459162327,0.451163854,0.463787353,0.39673911,0.468313118,0.461619252,0.483133153,0.500356021,0.545288569,0.611586244,0.584453,0.6260465,0.578117466,0.565561388,0.550561524,0.528735171,0.649360763,0.616060211,0.741565485,0.81000876,1.082410452,1.125342244
Dynacons Systems & Solutions Ltd.,10.73898363,9.957964,6.506948471,6.91363275,6.285121164,3.599565568,3.576637935,1.754788063,3.103188468,2.572012174,2.607245136,3.025680677,3.766231926,3.714283724,3.205780724,3.098434329,2.596782857,3.053883985,2.696355902,2.7637648,2.162336538,1.553059363,2.222164091,1.972657895,2.033208571,2.464495382,2.413083462,2.733303398,2.8836349,2.540505949,1.232892556,1.639264947,2.206228834,1.737389525,1.615302757,1.561302959,1.611939838,1.146957192,1.5239696,1.120565857,0.757251975,0.863438882,0.878360972,0.855436738,0.608162043,0.692180027,0.715412907,0.859689499,0.781515706,0.823978402,0.978395255,1.034962866,0.855731022,1.020499081,0.851164434,0.795750083,0.885916438,1.019233955,1.143169855,1.141098868,1.209393411,1.013621738,1.096569508,1.294396888,1.37271232,1.405592986,1.441848348,1.438993228,1.552457429,1.503367892,1.744734301,2.638956311,2.228948985,2.442872974,1.633482297,1.790410759,1.614189226,1.444536339,1.044456433,0.95977077,0.694439027,0.794941967,0.698696123,0.627826464,0.592244359,0.438658599,0.304097185,0.340255081,0.407861756,0.35657326,0.337928242,0.366518394,0.325843215,0.233659673,0.250443369,0.281788799,0.189616999,0.193233167,0.198622046,0.204065501,0.221418815,0.250043533,0.242165261,0.204926393,0.187275841,0.149646957,0.203229474,0.263138777,0.216977727,0.176582195,0.189912071,0.160378886,0.129576864,0.133638952,0.128544451,0.172427165,0.165903946,0.173317959,0.129871571,0.11006483,0.097555779,0.103767623,0.109309279,0.105246807,0.089963531,0.109027907,0.119464055,0.113536227,0.120829172,0.137298316,0.157877062,0.160908008
Dynamatic Technologies Ltd.,0.31285135,0.261157912,0.192739214,0.16993091,0.158426562,0.163785868,0.196544992,0.191385132,0.209665741,0.181436,0.14235082,0.11043914,0.134679536,0.140679426,0.140029539,0.135621403,0.182325523,0.162741945,0.178428734,0.177418635,0.169589667,0.208137861,0.2677204,0.24912479,0.201906235,0.173191741,0.177194164,0.168270523,0.157425963,0.149498248,0.140951364,0.153696752,0.160351116,0.156614692,0.159754142,0.279591695,0.282596887,0.292606939,0.297531486,0.312458022,0.315087089,0.34793443,0.345765587,0.363919386,0.345860819,0.408149104,0.38421083,0.445737368,0.411248914,0.417979298,0.469009794,0.471622526,0.47369372,0.503743919,0.556718335,0.508086533,0.534928023,0.586666291,0.567794364,0.498664528,0.570438155,0.564198463,0.591920737,0.66487995,0.736332548,0.672323442,0.73202296,0.90548133,0.599749458,0.599718654,0.684599097,1.048994856,0.880908631,0.966434591,0.801466452,0.915616537,0.577825772,0.712538732,0.760557529,0.725673086,0.616089612,0.672382668,0.579183695,0.558174316,0.513665661,0.403332823,0.383219005,0.32216852,0.233980865,0.186130696,0.211382494,0.25734457,0.25049577,0.276053369,0.301631448,0.275277039,0.256883962,0.316165407,0.328074256,0.331446693,0.263148815,0.264763065,0.25034837,0.229021431,0.248796933,0.248898275,0.242382921,0.271754511,0.256656522,0.215222093,0.199190734,0.189662082,0.195977897,0.184739512,0.19138744,0.177380623,0.150201782,0.123280402,0.109915128,0.105121053,0.106835586,0.11349181,0.120348824,0.126390473,0.111906153,0.115944423,0.122810613,0.119484625,0.110704338,0.133578825,0.138240121,0.150773118
E I D-Parry (India) Ltd.,0.477707565,0.365567942,0.337992143,0.365679289,0.339596402,0.323109591,0.338558821,0.345561315,0.356446781,0.372800093,0.408481329,0.44296974,0.474678189,0.4786314,0.494691359,0.47049087,0.522493421,0.515042688,0.389209237,0.364163193,0.328488037,0.354670571,0.386187506,0.335143918,0.318397691,0.311004434,0.29332448,0.286434686,0.293552644,0.320604434,0.292754188,0.31892249,0.309674737,0.282658468,0.276482819,0.296667459,0.279167135,0.249431931,0.266459418,0.244785118,0.254642351,0.240281145,0.233833678,0.235575868,0.23430626,0.250457558,0.259872958,0.300558221,0.337287817,0.390843653,0.384271443,0.407064316,0.428236177,0.465581729,0.4171986,0.445503521,0.442634358,0.451928804,0.483231618,0.437187071,0.494761818,0.513179572,0.52284107,0.648110412,0.602462908,0.565423302,0.545235522,0.524217721,0.456584684,0.399759526,0.488453519,0.696326602,0.666145263,0.494632,0.395928325,0.377188172,0.382254192,0.41349637,0.42436996,0.337333824,0.396041857,0.399646995,0.428256086,0.460103738,0.422663468,0.350374417,0.339090278,0.330904002,0.35815492,0.353170609,0.325153463,0.306578484,0.319119566,0.297039835,0.347951724,0.343904865,0.293059151,0.279958098,0.294560522,0.279170873,0.294920895,0.269435244,0.260017625,0.258242903,0.273578216,0.287637806,0.311400062,0.346404276,0.315080615,0.336041415,0.336897018,0.314328452,0.326004355,0.298459969,0.348035773,0.292722377,0.281263681,0.249492094,0.247609509,0.285633473,0.265896429,0.246174599,0.215328237,0.194944298,0.192908961,0.188371958,0.200329858,0.188373339,0.171568747,0.187001355,0.230625177,0.19495695
E I H Associated Hotels Ltd.,0.429345652,0.411946662,0.376163234,0.396798475,0.377800506,0.328337104,0.359521397,0.312151472,0.309214611,0.325255545,0.315032632,0.321310536,0.329081768,0.353674481,0.362515568,0.326172948,0.366233677,0.356644054,0.33685856,0.317237185,0.300763977,0.244071508,0.284413906,0.269281078,0.268012807,0.247527752,0.228697225,0.231164471,0.245127425,0.245496319,0.252075528,0.270312571,0.269367423,0.292442519,0.269453026,0.261777531,0.250338752,0.246130255,0.265890127,0.273108863,0.279222328,0.2709338,0.252483491,0.241888172,0.242486749,0.204712302,0.164534173,0.20865815,0.170110645,0.202507712,0.232121029,0.212101604,0.217373312,0.292599957,0.314620386,0.278678197,0.243569445,0.29596644,0.298806809,0.262356562,0.281099616,0.28652215,0.296522225,0.353201495,0.351200525,0.319495629,0.321869958,0.337328908,0.362673575,0.372880263,0.425431932,0.543189844,0.546465229,0.48215468,0.457817405,0.425694603,0.430688833,0.441144063,0.458720294,0.4064858,0.379224544,0.379705358,0.391914989,0.446225016,0.454562047,0.328830599,0.287436352,0.299313887,0.332811109,0.25261705,0.258807538,0.301032818,0.310584648,0.282338467,0.288214159,0.249028696,0.233539383,0.286134756,0.305658661,0.274567036,0.257309083,0.239281166,0.225251181,0.244140994,0.264847574,0.310920557,0.31919818,0.311922952,0.271630735,0.27165908,0.254209785,0.255603846,0.260644363,0.27506215,0.284567514,0.290280287,0.275450512,0.210880986,0.19375367,0.184623648,0.206216613,0.211499433,0.165163868,0.162777889,0.175960399,0.181265475,0.192097192,0.175086733,0.190020434,0.204822978,0.244038219,0.224802807
E I H Ltd.,0.562164626,0.527225867,0.445547072,0.42127259,0.392863446,0.424408877,0.416303124,0.386404991,0.341228005,0.383578998,0.392450893,0.396862151,0.403626847,0.405933286,0.436921016,0.379127231,0.418627342,0.441029004,0.374606667,0.374119532,0.338578216,0.37779577,0.410364371,0.414178121,0.420221576,0.406959755,0.380563347,0.364740178,0.390769364,0.39083921,0.386280296,0.420009161,0.452929395,0.442444746,0.429488824,0.371774288,0.339244038,0.328903511,0.33014138,0.324192886,0.3344369,0.332951614,0.292313182,0.299908261,0.310242798,0.239218092,0.263305069,0.287633067,0.279759126,0.278730308,0.290138881,0.287838037,0.270288892,0.328110071,0.302700253,0.251318826,0.253220359,0.248327818,0.270142657,0.243384171,0.264504967,0.270594599,0.273035053,0.300800145,0.304086799,0.271506092,0.29629895,0.309217621,0.357216193,0.363717987,0.386476223,0.776196991,0.67602597,0.769762803,0.771131723,0.755673416,0.558784732,0.602209888,0.646313142,0.540212766,0.531638245,0.514774452,0.495077808,0.503316837,0.539599769,0.427439927,0.404597829,0.407143613,0.442331318,0.343942458,0.320641132,0.36950961,0.361524281,0.320240292,0.346762504,0.290368665,0.279959564,0.332264255,0.364961401,0.301579087,0.28436481,0.245694741,0.237392958,0.257230995,0.259552312,0.292519613,0.303215879,0.301005167,0.264166919,0.238800316,0.241987297,0.241987297,0.201733205,0.22506751,0.229221578,0.216743985,0.20666691,0.166392353,0.135045756,0.121360919,0.119293465,0.132215081,0.132923431,0.129858709,0.149578497,0.156074384,0.162048421,0.155663013,0.149034608,0.168885776,0.195997431,0.177007581
E P L Ltd.,0.690468995,0.538814561,0.437065721,0.452324352,0.480838953,0.421177113,0.420993514,0.382782053,0.374047603,0.406778299,0.419125994,0.242255534,0.237317358,0.232934429,0.240462091,0.201950888,0.209177893,0.2312228,0.22140056,0.219878431,0.214864851,0.224561997,0.269257991,0.238655709,0.208546163,0.199849903,0.20085444,0.185073357,0.17553477,0.178871516,0.166458068,0.157016391,0.165064403,0.171083403,0.179140235,0.16662037,0.154255282,0.155192361,0.166484793,0.165335223,0.150352576,0.161867543,0.147104775,0.145649556,0.141858137,0.151726599,0.161782996,0.180543874,0.154925814,0.155392059,0.165830308,0.194479136,0.16636552,0.193549947,0.235444066,0.23401149,0.194075852,0.195771228,0.189586426,0.182597814,0.157333514,0.165139677,0.155326477,0.155785094,0.191524875,0.174381506,0.182891695,0.125199308,0.120122568,0.117600657,0.123682272,0.142415835,0.122749075,0.129135902,0.123489883,0.086231188,0.074567755,0.095652124,0.093265152,0.080987117,0.08625026,0.088877261,0.101301855,0.098543539,0.103609989,0.102042893,0.087564993,0.091130513,0.097038634,0.104827523,0.116954916,0.116081793,0.114080676,0.124470755,0.149404234,0.124241725,0.142579715,0.146442606,0.168633919,0.132270374,0.135026815,0.141823013,0.1625776,0.139508908,0.132887038,0.155437781,0.151029916,0.174302762,0.161599931,0.155896929,0.135723154,0.127972655,0.137530652,0.144676058,0.15677368,0.13357814,0.129509267,0.137116888,0.147991044,0.154552833,0.163747474,0.163119057,0.150229316,0.137263655,0.115071143,0.118107057,0.113105888,0.109848676,0.113729715,0.129042606,0.150464047,0.145954613
Eastern Silk Inds. Ltd.,-1.874542,-1.654007696,-0.877331271,-1.44861677,-1.271235095,-1.452347901,-1.515493445,-1.422708156,-1.754792313,-1.795601427,-1.9302715,-5.665300691,-4.503187663,-4.746603146,-6.489651978,-5.32484253,-4.238139978,-5.154990538,-5.551528169,-4.330192,-2.860502309,-4.235743887,-4.686354818,-5.247681484,-4.912722899,-5.7724495,-5.091661194,-4.3510561,-4.3510561,-5.160795362,-3.393399761,-4.85721924,-5.160795362,-5.008846203,-4.914339693,-2.082497246,-1.865570397,-1.989941834,-1.744264968,-0.76912472,-0.986654947,-1.097515053,-0.825691104,-1.061602852,-0.972309152,-0.975610813,-1.203253333,-1.388369222,-0.489976443,-0.49678167,-0.596138,-0.708849304,-0.622928172,-0.747513835,-0.854609813,-0.798569839,-0.987934205,-1.429904718,-1.509343846,-1.325277569,-1.507233,-1.773215347,-2.411572922,-2.860173702,-3.932738501,-4.007828861,-4.675800197,-2.550436422,-2.790100034,-2.663277334,-3.662006018,-4.206863162,-4.530467957,-4.206863162,-2.715764281,-3.103730514,-2.327797815,-2.452948437,-2.675943698,-3.098461011,-1.662841398,-1.225251563,-1.330273191,-1.879608,-1.044226686,-0.841615513,-0.580494745,-0.755438364,-0.707012816,-0.753009323,-0.604062419,-0.523520768,-0.290732935,-0.364251611,-0.469479856,-0.545386571,-0.58936936,-0.641068427,-0.771559784,-0.949612045,-0.892406514,-1.082168018,-1.02737468,-1.159465714,-1.05405973,-1.28192423,-1.54265457,-2.805967161,-2.605540984,-2.378972122,-2.879808383,-3.057334852,-3.22259615,-2.709910517,-3.636901274,-2.597786517,-2.651907055,-2.264227,-3.159386567,-3.77371156,,,,,,,,,,,,
Easun Reyrolle Ltd.,0.992910675,0.775338101,0.636325117,0.758726509,0.899019336,0.921904298,0.922655648,1.178042119,0.977568535,0.99916707,1.111253119,1.619184178,1.621190606,1.721448444,1.715460972,0.998717763,1.406404153,1.508346369,1.469819004,1.393303006,1.071896988,1.228241355,1.796250583,1.776807287,1.439994921,1.764842251,1.543766112,1.425886756,1.66272068,1.634695406,1.484700036,1.828854636,1.976526115,1.905214895,1.764908367,2.044835929,1.647228939,2.051911499,1.949927618,2.250842376,2.503225175,3.143417836,3.048563868,2.207802059,2.29476145,2.829601074,2.924448065,3.9065388,3.359787074,3.683244845,4.744019391,6.999845068,9.847239764,6.419747312,7.831763113,9.012743096,11.18914176,7.410027562,8.412888174,7.081735177,7.326602717,9.636792937,11.75476936,14.4551894,13.89200033,14.65320609,19.10150106,15.9654332,18.76638636,19.10150106,27.42779713,31.46129394,28.91037881,31.46129394,19.80896313,18.44282736,17.82806725,21.8302844,27.42779713,27.42779713,18.76638636,22.75923447,22.75923447,19.80896313,23.77075461,19.44879948,17.82806725,17.53580329,20.97419596,19.10150106,19.44879948,18.44282736,13.20597542,16.45667664,22.75923447,20.57084528,18.13023648,23.77075461,21.8302844,22.28508285,20.97419596,20.18271788,22.28508285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eclerx Services Ltd.,0.147031759,0.162795362,0.168138421,0.150685131,0.143088432,0.153514784,0.164604865,0.169868249,0.177932784,0.181403863,0.175297506,0.134364457,0.133559945,0.134684768,0.157682997,0.157765547,0.140070865,0.158469664,0.137469837,0.136844141,0.146143906,0.147363289,0.156940723,0.182747433,0.179892473,0.166414921,0.179505059,0.166799033,0.16101973,0.186523005,0.184474111,0.186920815,0.164139295,0.166014288,0.186076482,0.19586185,0.212405069,0.211517461,0.222495251,0.226502387,0.232489169,0.235534913,0.246432222,0.229425064,0.200569588,0.21954902,0.242146469,0.229414954,0.212403994,0.214366905,0.217909718,0.229580807,0.275783249,0.278970511,0.292848381,0.307317783,0.299380142,0.299337439,0.310208928,0.280137289,0.294047932,0.360947893,0.36773254,0.487942125,0.64439321,0.662527794,0.637375936,0.542607329,0.532652359,0.478599288,0.557535317,0.822348538,0.64613731,0.757846547,0.703696721,0.628029116,0.428155048,0.450396959,0.455595597,0.435759757,0.376027347,0.336162093,0.357568044,0.307536688,0.272274324,0.269184595,0.18713409,0.161563335,0.160228838,0.178508591,0.177161897,0.141145161,0.128622372,0.142852677,0.156206094,0.14652304,0.14428981,0.170923123,0.192020037,0.169599594,0.174601044,0.185055443,0.19978612,0.182040075,0.206087265,0.195829539,0.167203927,0.183336612,0.174531585,0.145166328,0.155607775,0.147068489,0.155073808,0.13978375,0.137647385,0.100681228,0.103995053,0.105989919,0.114616126,0.1221013,0.125280956,0.140684821,0.127588123,0.104997146,0.086619572,0.090096141,0.093114256,0.077714478,0.082815787,0.094331708,0.101796292,0.103882072
